,Massa,EEE5,"Man: longsuffering,patience,patient: time,when: hurt,pain: knife,cut: heart"
,master,E028,
,Matred,EFFE,Woman: repeat: thing
,Mattatha,EC9C,"man: dry: no,not: wet,water: land,ground,earth"
,Mattathias,EC9D,"man: bright: very: day,sun"
,Matthan,EA71,"man: king,crown,lord,ruler: hand"
,Matthat,ED12,"man: thing: take,bring,carry: hand"
,Matthew,EB04,"Man: gift: hand: love,compassion"
,Matthias,EB04,"Man: gift: hand: love,compassion"
,mattress,E122,"sleep,rest,lie_down: straight"
,mature,E236,"end,finish: up: land,ground,earth"
,me,E166,
,Me_Zahab,EFFF,"OT: man: silver: small,few: money,wealth,wealthy"
,meal,E053,"mouth,said,speak: thing"
,meaning,ECFA,"Book,read,learn: equals,same"
,measure,E305,
,Medan,EEE7,"Man: people: war,battle,fight"
,Media,EB70,"far: no,not: near: land,ground,earth"
,Megiddo,ECFB,"Multitude,crowd: people: person: land,ground,earth"
,Mehetabel,EFF0,Woman: good
,Mehujael,EEA4,"Man: bad: no,not: good: lightning: storm: eye,see"
,Melchi,EC45,"man: me,i: crown,ruler,king,lord"
,Melchizedek,ED05,"Man: crown,ruler,king,lord,master: work,do"
,Melea,EC6A,"man: person: love,compassion"
,member,E174,house: people
,Menna,EC6B,"man: hard: no,not: soft"
,Merari,EFDC,"Man: bitter: bad: no,not: good: tongue: mouth,said,speak,confession: fabric,clothing"
,mercy,E01D,"love,compassion: bad: no,not: good: person"
,Mesha_land,EEA5,Free: no: chain: land
,Meshech,EEA6,Man: move: direction: person
,Mesopotamia,EB72,"river,stream: land,ground,earth"
,message,E22D,"teach,teaching: book,learn,read: mouth,said,speak"
,messenger,E136,"mouth,said,speak: person"
,Messiah,E334,"very: anointed: king,crown,ruler,lord: beckon: mouth,said,speak: near: person"
,metal,EB28,
,Methuselah,EC6C,"man: send: hand: to,forward"
,Methushael,EEA7,Man: from
,Mibsam,EEE6,"Man: nose,smell"
,Mibzar,E1C5,Man: small: house
,Michael,ECE1,"No,not: equals,same: spirit: person: crown,ruler,king,lord,master"
,Midian_land,EB0F,War: land
,Midian_man,E1EB,man: big: war
,Miletus,EB23,sheep: soft: village: many: neighbor: house: near
,milk,ECA3,"Very: small,few: person: cup,drink"
,Milkah,EEE8,"Woman: judge,judgment: crown,ruler,king,lord,master: or"
,million,ECD9,"Many,much: thousand"
,mind,E06C,"know,knowledge: head: face"
,mine,E168,Man: very: donkey: small: horse
,miracle,E095,"no,not: big: ability,can,power: knife,cut: work,do"
,Miriam,E385,"Woman: ocean,sea: big: water,wet"
,mirror,EBE6,"thing: see,eye: me,i"
,Mishma,E1C6,Man: obey: mouth: work
,Mitylene,EB21,knife: village: many: neighbor: house: near
,Mizpah,E2CF,Watchtower: eye: tower: village: many: neighbor: house: near
,Mizraim,EEA8,Man: slave: thing: person
,Mizzah,E1C7,Man: strong: hand: power: big: knife
,Mnason,EB26,"man: eye,see"
,Moab,EEA9,"Man: bad: no,not: good: seed: grain,wheat: small,few"
,mock,EA12,"mouth,said,speak: love,compassion: bad: no,not: good"
,Molech,EC26,"crown,ruler,king,lord: mute: mouth,said,speak: no,not: thing"
,money,E029,
,month,E34C,"backward: land,ground,earth: to,forward: around: day,sun"
,moon,E272,
,more,E199,up: many
,Moreh,EEAA,"Teach,teaching: mouth,said,speak: book,learn,read: land,ground,earth"
,Moriah,EFDD,"Choose: love,compassion: or: land,ground,earth"
,morning,E163,"sun,day: straight"
,Moses,E35B,man: lift: hand: up
,most,E229,very: many
,mother,E00B,"woman: love,compassion"
,Mount_of_Olives,E351,money: water: fruit: mountain
,Mount_Sinai,EB5C,thorn: mountain
,Mount_Zion,ECF5,"Peace: sleep,rest,lie_down: love,compassion: mountain"
,mountain,E306,
,mouth,E03F,
,move,E32F,direction: person
,much,E198,
,multitude,E128,person: people
,Muppim,EFDE,Man: whip
,murderer,EA10,"person: kill,destroy: knife,cut"
,mustard,E039,"cross: seed: grain,wheat: small,few"
,mute,E050,"mouth,said,speak: no,not"
,my,E168,Man: very: donkey: small: horse
,Myra,EC28,"plant,tree,wood: village: many: neighbor: house: near"
,myrrh,E245,"tree,plant,wood: good: nose"
,Mysia,EB4A,"end,finish: land,ground,earth"
,mystery,E18B,"no,not: because,purpose,reason,therefore: know,knowledge: ?"
,Naamah,EEAB,Woman: sweet
,Naaman,EC6D,"man: very: kind,kindness: love,compassion: good"
,Naggai,EC4A,"man: yes,correct: good"
,Nahath,E1C8,Man: deaf: ear: no: thing
,Nahor,EC6E,man: air
,Nahshon,EA52,"man: prophesy: eye,see: forward,to"
,Nahum,EC48,"man: prophet: person: prophesy: eye,see: to,forward"
,nail,EBAA,metal: thorn
,Nain,EA48,"beauty: good: eye,see: village: many: neighbor: house: near "
,name,E04F,"mouth: me,i"
,Naphish,EEE9,"Man: breath,breathe: mouth,said,speak: air"
,Naphtali,EA40,Man: war
,Naphtuh,EEAC,OT: man: open: no: closed
,Narcius,EBC9,man: flower
,Nathan,EC6F,"man: give,for: gift: hand: love,compassion: to,forward"
,Nathaniel,EC6F,"Man: give,for: gift: hand: love,compassion: foward,to"
,nation,E0A2,"big: land,ground,earth"
,Nazareth,E34E,"branch: tree: land,ground,earth: village: many: neighbor: house: near"
,near,E300,
,Nebaioth,EEAD,OT: man: animal
,neck,E0D3,face
,need,E07F,hand: very
,needle,E078,hand: person
,Negev,EEAE,"Man: south: direction: land,ground:earth"
,neighbor,E173,house: near
,Neopolis,EB4E,new: village: many: neighbor: house: near
,Nereus,EBCA,"man: full: cup,drink"
,Neri,EC70,"man: very: eye,see"
,net,E307,
,new,E308,
,news,E22D,"book,learn,read: mouth,said,speak"
,next,EBF2,"Person: After: thing: forward,to"
,Nicanor,EB55,"man: war,fight,battle: crown,ruler,king,lord"
,Nicodemus,EBAB,"man: know,knowledge: ask,questioned: mouth,said,speak: ?"
,Nicolaus,EB56,"Man: crown,king,ruler,lord,master: war,fight,battle"
,Nicopolis,ED08,"Hate,enmity: no: love,compassion: village: many,much: neighbor: house: near,close"
,night,E272,
,Nile,EFDF,"Big: stream,river"
,Nimrod,EEAF,"OT: man: no,not: work,do"
,nine,E294,
,Nineveh,E0C6,"enemy: person: enmity: love,compassion: no,not: land"
,no,E17C,
,Noah,EA43,"man: sleep,rest,lie_down"
,Nod,EEB1,"OT: very: trip,go,travel,journey: land,ground,earth"
,noise,EBE9,"ear,hear: thing"
,north,EA74,direction
,nose,E309,
,not,E17C,
,now,E215,very: time
,number,E0B7,
,Nympha,ECEA,Man: holy: person thing
,Obal,EEB2,OT: man: no: clothing
,Obed,EA56,"man: work,do"
,obedience,E04E,"mouth,said,speak: work,do"
,obey,E04E,"mouth,said,speak: work,do"
,ocean,E14D,"big: water,wet"
,offering,E03A,"cross: money,wealth,wealthy"
,Ohad,EFE1,Man: shout: big: mouth
,Oholibamah_man,E0AC,Man: go: house
,Oholibamah_woman,EFE0,Woman: go: house
,oil,E030,"money,wealth,wealthy: wet,water"
,old,E189,no: new
,olive,EDA1,"Money,wealth,wealthy: water,wet: fruit"
,Olympus,EBCB,man: mountain
,Omar,E1C9,Man: very: many: mouth
,on,E113,thing
,On_city,EFE2,sun: village: many: neighborhood: house: near
,on_top_of,E113,thing
,Onam,E1CA,Man: easy: happy: face: work
,Onan,E1CB,Man: very: strong: hand: power: big: knife
,one,E28C,
,Onesimus,ECB8,"Man: profit: money,wealth,wealthy: many,much"
,Onesiphorus,ECB8,"Man: profit: money,wealth,wealthy: many,much"
,only,E223,very: one
,open,E18A,"no,not: closed"
,Ophir,EEB3,"Man: ash: bad: no,not: good: air"
,oppose,E330,
,or,E106,
,order,EBE7,"very: choose: love,compassion: or"
,other,E184,"no,not: very: thing"
,our,E169,Man: very: no: knife
,ours,E169,Man: very: no: knife
,out,E241,door: thing
,outside,E241,door: thing
,over,E110,thing: up
,owe,EA49,"money,wealth,wealthy: no,not: backward"
,own,ECED,Person: have: hand
,ox,EA85,very: animal
,Paddan_Aram,EEEA,Straight: country: big: land
,pain,E24F,"hurt,pain: knife,cut: heart"
,Pallu,E1CC,Man: amazed: big: praise: mouth: good 
,Pamphylia,EB6E,"family: house: love,compassion: land,ground,earth"
,Paphos,EB9F,Fire: village: many: neighbor: house: near
,parable,E22D,"book: mouth,said,speak"
,paralyze,E131,"person: no,not"
,Paran,EEEB,Peace: sleep: love: cave: hole: mountain: land  
,Parmenas,EB57,man: stand: up: straight: person
,part,E29B,
,Parthia,EB0A,"tongue: fabric,clothing: mouth,said,speak: land,ground,earth"
,party,E20B,"happy,joy: face: eat,food,meal: mouth,said,speak: thing"
,pass,E10B,"thing: to,forward"
,passion,EBAC,"big: desire,like,want,will: love,compassion: heart"
,Passover,E20D,"Happy,joy: face: no,not: food,eat,meal: mouth,said,speak: thing: destroy,kill: knife,cut: person"
,past,E16D,"time,when: backward"
,pastor,ECC3,Cross: shepherd:  sheep: soft: person
,Patara,EC23,"bad: no: righteous,righteousness: good: work,do: village: many: neighbor: house: near"
,path,E23C,
,Pathrusites,EEB4,South: direction: people
,patience,E16F,"time,when: hurt,pain: knife,cut: heart"
,patient,E16F,"time,when: hurt,pain: knife,cut: heart"
,Patmos,EBF4,"Hard: soft: no,not: small,few: thing: island: water,wet: land,ground,earth"
,Patrobas,EBCC,man: walk
,pattern,ECF0,"Equals,same: work,do"
,Pau,EFD0,"Mouth,said,speak: sheep: soft: village: many: neighbor: house: near"
,Paul,E377,"man: small,few"
,pavement,EBAD,"road: hard: soft: no,not"
,peace,E123,"rest,sleep,lie_down: love,compassion"
,Peleg,EC71,"man: knife,cut"
,pen,E29C,
,Peniel,EFE4,Face: village: many: neighbor: house: near
,pentecost,EC81,"Spirit: no,not: person: day,sun"
,Pentecost,EC81,"spirit: no,not: person: day,sun"
,people,E127,person
,perceive,E06A,"know,knowledge: eye,see"
,Perez,EA4C,"man: very: go,travel,trip,journey"
,perfect,ECEC,"Very: all,whole"
,perfume,E097,good: nose
,Perga,EB47,world: people: village: many: neighbor: house: near
,Pergamum,EBF6,Hill: small: mountain: village: many: neighbor: house: near
,Perizzites,EEB5,Village: many: neighbor: house: near: people
,permission,E04A,"mouth,said,speak: ruler,king,lord,crown"
,permit,E04A,"mouth,said,speak: crown,ruler,king,lord"
,persecute,E03E,"cross: very: hurt,pain: knife,cut: heart"
,persecution,E03E,"cross: very: hurt,pain: knife,cut: heart"
,Persis,EBCE,"woman: split,divide,division,separate"
,person,E11F,
,Phanuel,EC3C,man: face
,Pharaoh,EC94,"man: slave: thing: land,ground,earth: crown,ruler,king,lord"
,Pharisee,E383,"Bad: no,not: good: person: teach,teaching: mouth,said,speak,confession: book,read,learn"
,Phicol,EEB6,"OT: man: shout:  big: mouth,said,speak"
,Philadelphia,EBF8,"Love,compassion: brother: man: few,small; village: many,much: neighbor: house: near,close"
,Philemon,ECF2,"Man: kiss: mouth,said,speak,confession: face"
,Philetus,ECAC,"Man: bad: no,not: good: teach,teaching: mouth,said,speak,confession: book,read,learn"
,Philip,E361,Man: horse
,Philippi,E347,"love,compassion: horse: village: many: neighbor: house,near"
,Philistia,EEB7,"Dust: small,few: part,some; land,ground,earth"
,Philologus,EBCF,"man: word: book,learrn,read: small,few"
,philosopher,EC04,"person: because,purpose,reason,therefore: know,knowledge: ?"
,Phlegon,EBD1,man: anger
,Phoebe,EBD2,"woman: moon,night"
,Phoenicia,E343,"blood: hand: water,wet: color: land,ground,earth"
,Phoenix,EC29,boat: village: many: neighbor: house: near
,Phrygia,EB76,"near: dry: no,not: wet,water: land,ground,earth"
,Phygelus,ECB9,Man: run: walk: very
,pig,E30A,
,pigeon,E0B6,"bird: sacrifice: fire,heat,hot: gift: hand: love,compassion"
,Pilate,E36F,"man: governor: small,few: crown,king,ruler,lord"
,Pildash,EFE3,"Man: iron: hard: no,not: soft: metal"
,pillar,ECA8,"power: Big: knife,cut: tower"
,pillow,E26C,soft: head: face
,Pinon,EFC0,Man: metal
,Pishon,EEB8,"Divide,division,separate,split: river,stream"
,Pisidia,EB97,"sing,song: mouth,said,speak: dance: walk: happy,joy: land,ground,earth"
,pitch,EEB9,Dirty: water: bad: no: good: dirt: land
,plan,E06B,"know,knowledge: pen,write"
,plant,E244,
,plate,E386,big: bowl
,platter,E386,big: bowl
,plow,EC72,"knife: dirt,soil,ground_soil: land,ground,earth"
,pn,ED11,
,Pontus,EB75,"big: new: wet,water: land,ground,earth"
,poor,EA3A,"no,not: money,wealth,wealthy"
,porch,EB5E,"door: thing: room: house: part,some"
,Porcius,EC38,man: pig
,pos,E390,
,possible,E098,"good: can,ability,power: big: knife,cut"
,Potiphar,EEEC,Man: cow
,Potiphera,E1CD,Man: sun: gift: hand: love
,pour,E0D6,"cup,drink"
,power,E124,"big: knife,cut"
,praise,E04B,"mouth,said,speak: good"
,pray,E05E,"mouth,said,speak: god: crown,ruler,king,lord: man: love,compassion"
,prayer,E05E,"mouth,said,speak: god: crown,ruler,king,lord: man: love,compassion"
,preach,E04D,"teach,teaching: mouth,said,speak: Bible: book,learn,read: cross"
,preacher,E134,"person: teach,teaching: mouth,said,speak: Bible: book,learn,read: cross"
,preaching,E04D,"teach,teaching: mouth,said,speak: Bible: book,learn,read: cross"
,precious,EA37,"very: money,wealth,wealthy"
,pregnant,E0A5,"small,few: person"
,prepare,E091,"before; backward: thing: work,do"
,press,E228,very: touch: thing: hand
,pretend,E094,"no,not: work,do: truth: good: measure"
,prevail,EB14,"ruler,king,lord,crown: war,battle,fight"
,pride,E14B,"big: mouth,said,speak: me,i"
,priest,E03B,cross: person
,prince,EB61,"ruler,king,lord,crown: small,few"
,priority,EBE7,"very: choose; love,compassion: or"
,Priscilla,EB18,"Woman: wrong: no,not"
,prison,E172,"house: chain,bound,imprisoned,arrest"
,prisoner,E145,"person: chain,bound,imprisoned,arrest"
,Prochorus,EB53,"man: sing,song: mouth,said,speak: dance: walk: happy,joy"
,proconsul,E0A3,"Small,few: crown,ruler,king,lord,master"
,profit,E035,"money,wealth,wealthy: many"
,promise,E37A,"mouth,said,speak: work,do"
,prophesy,E23B,"eye,see: forward,to"
,prophet,E135,"person: prophesy: eye,see: forward,to"
,prostitute,ECFC,"Dirty,impure: water: bad: no,not: good: woman"
,proud,E14B,"Big: mouth,said,speak,confession: me,I"
,proverb,EC73,"mouth,said,speak: or"
,Psalm,E0E2,"sing,song: mouth,said,speak: dance: walk: happy,joy"
,Ptolemais,EC08,"love,compassion: war,fight,battle: village: many: neighbor: house: near"
,Puah_man,E1D3,Man: crooked: no: straight: person
,Puah_woman,E0DC,Woman: child: small: person
,Publius,EC1A,"man: part,some"
,Pudens,ECBA,"Man: brave: no,not; afraid,fear: mouth,said,speak,confession: heart"
,punish,E1D0,Whip: sin: bad: no: righteous: good: work
,punishment,E1D0,Whip: sin: bad: no: righteous: good: work
,pure,E248,"wet,water: good"
,purple,E286,"ruler,king,lord,crown: color"
,purpose,E066,"know,knowledge: ?"
,Put_land,EB73,Dead: no: heart: land
,Put_man,EEBA,Man: small: dead: no: heart
,put_verb,E07E,Hand: thing
,Puteoli,EC1E,"wet,water: village: many: neighbor: house: near"
,Pyrrhus,EB1C,"man: fire,heat,hot: color"
,Quartus,EBD3,man: four
,queen,EB15,"woman: crown,ruler,king,lord"
,questioned,E061,"mouth,said,speak: ?"
,quiet,E185,"mouth,said,speak: no,not"
,Quirinius,EC3B,"man: up: governor: small,few: crown,ruler,king,lord"
,Raamah,EEBB,Man: thunder: mouth: storm
,Rachel,EA41,woman: sheep: soft
,Rahab,EA55,"woman: shout: big: mouth,said,speak"
,rain,EA3E,"cloud: soft: thing: wet,water"
,rainbow,ECDC,"Day,sun: rain: cloud: soft: thing: water,wet"
,Ram,EA50,"man: thing: happy,joy"
,Ramah,EA42,mountain: village: many: neighbor: house: near
,Rameses,EFB4,"Slave: thing: person: part: land,"
,read,E22A,
,reason,E066,"know,knowledge: ?"
,Rebekah,EBD4,"woman: tie,knot"
,rebellion,E193,"no,not: obey: mouth,said,speak: work,do"
,rebuke,E060,"mouth,said,speak: stop: hand: end,finish"
,receive,E1A3,"to,forward: gift: hand: love,compassion"
,reckon,EBC0,very: measure
,reconcile,E026,"help: person: straight: love,compassion: friend"
,red,E287,"hand: water,wet: blood: color"
,redeem,E02C,Money: free: no: chain
,redemption,E02C,Money: free: no: chain
,reed,EA26,big: grass
,Rehoboam,EA5A,man: up: big
,Rehoboth,EEBC,Stretch: village: many: neighbor: house: near
,reject,E193,"No,not: obey: mouth,said,speak,confession: work,do"
,relative,E176,"house: love,compassion"
,religion,EC33,"part,some: believe,faith: know,knowledge: cross"
,remain,E83B,Person: straight
,remember,E0D8,"call: mouth,said,speak: near: head: face"
,repeat,E049,"mouth,said,speak"
,repent,E320,"change,turn: heart"
,repentance,E320,"change,turn: heart"
,Rephaim,EEBD, heal: hand: health: happy: face: heart: people
,report,E22D,"book,learn,read: mouth,said,speak"
,rescue,E214,very: help: people: straight
,Resen,EEBE,Horse: tie: village: many: neighbor: house: near
,rest,E121,
,result,E237,"end,finish: because,reason,purpose,therefore: know,knowledge: ?"
,resurrect,E329,"up: death,dead,die: no,not: heart"
,resurrection,E329,"up: death,dead,die: no,not: heart"
,Reu,EC74,"man: mouth,said,speak"
,Reuben,ECC0,"Man: first: beginning,start"
,Reuel,E1CE,Man: small: hair: face
,Reumah,EFC4,Woman: up
,reveal,E162,"sun,day: eye,see"
,revenge,ED0C,"Backward: hand: equals,same"
,revile,E055,"Mouth,said,speak,confession: bad: no,not: good"
,reward,E02D,"good: money,wealth,wealthy: righteous,righteousness: work,do"
,Rhegium,EC1D,"break: knife,cut: all,whole: village: many: neighbor: house: near"
,Rhesa,EC75,"man: choose: love,compassion: or"
,Rhoda,EB92,woman: flower
,Rhodes,EB25,flower: island: water: land
,rib,EEBF,Heart: bone
,right,E0F3,
,right_time,ED10,"command: mouth,said,speak: !: time,when"
,righteous,E090,"good: work,do"
,righteous_person,E130,"person: good: work,do"
,righteousness,E090,"good: work,do"
,ring,EBDF,Around: finger: hand
,ripe,E236,"end,finish: grow,growth,ripen: up: land,ground,earth"
,ripen,E154,"up: land,ground,earth"
,Riphath,EEC1,OT: Man: no: sleep
,river,E30B,
,road,E23C,
,robber,E0E9,"person: hand: bad: no,not: good"
,rock,E26A,"hard: soft: no,not: thing"
,Rome,EB16,strong: hand: power: big: knife: village: many: neighbor: house: near
,room,EB06,"house: part,some"
,rooster,E25D,"bird: sun,day"
,root,E15C,"land,ground,earth"
,Rosh,E1D2,Man: small: head: face
,rough,EC99,"many: bad: no,not: smooth: good: straight"
,Rufus,E36E,"man: blood: red: hand: wet,water: color"
,ruler,E028,
,run,E258,walk: very
,Ruth,EA57,"woman: friend: person: love,compassion"
,Sabbath,E160,Sun: sleep
,Sabtah,EEC2,OT: man: very: afraid: mouth: heart
,Sabteka,EEC3,OT: man: small: afraid: mouth: heart
,sacrifice,E0B5,"fire,heat,hot: gift: hand: love,compassion"
,sad,E207,
,Sadducee,EA03,Person: mute: mouth: no: up
,said,E03F,
,sail,E267,boat
,saint,E130,"person: righteous,righteousness: good: work,do"
,Salamis,EBE1,"Water,wet: up: village: many,much: neighbor: house: near,close"
,Salathiel,EC76,"man: because,purpose,reason,therefore: know,knowledge:?"
,Salim,EBAE,"peace: love,compassion; rest,lie_down,sleep: small: village: many: neighbor: house: near"
,Salmon,EA53,"man: peace: sleep,rest,lie_down: love,compassion"
,Salmone,EC15,"fabric,clothing: hill: small: mountain"
,Salome,E379,"woman: peace: sleep,rest,lie_down: love,compassion"
,salt,E046,"mouth,said,speak: ."
,salvation,EB80,"god: crown,ruler,king,lord: man: love,compassion: save: very: help: straight: people"
,Samaria,EA83,"watchtower: eye,see: tower: land,ground,earth"
,Samaritan,EA7B,"watchtower: eye,see: tower: person"
,same,E24B,
,Samlah,EFB0,OT: man: clothing
,Samos,EC25,"up: island: wet,water: land,ground,earth"
,Samothrace,EB4C,"fabric,clothing: island: wet,water: land,ground,earth"
,Samson,ED06,"Man: small,few: day,sun"
,Samuel,EB8E,"man: hear,ear: god: crown,ruler,king,lord: love,compassion"
,sanctuary,EB01,"holy: person: thing: land,ground,earth"
,sand,ECFD,"Dry: no,not: water,wet: dirt,soil: land,ground,earth:"
,Sapphira,EB66,woman: face
,Sarah,EBD5,"woman: prince: crown,ruler,king,lord: small,few"
,Sarai,EEC4,OT: woman: small: war
,Sardis,EBF7,"Sheep: soft: village: many,much: neighbor:  house: near,close"
,Satan,E335,"big: bad: no,not: good: spirit: person"
,Saul,EB54,"man: ask,questioned: mouth,said,speak: ?"
,save,E214,very: help: straight: people
,savior,EC85,person: save: very: help: straight: people
,scatter,EA34,"backward: up: forward,to: hand"
,Sceva,EB19,man: left
,scorpion,EC77,"knife,cut: insect"
,scribe,E12C,"person: pen,write"
,Scripture,E22C,"book,read,learn: cross"
,Scythia,ECEB,"Hate,enmity: love,compassion: no,not: land,ground,earth"
,sea,E14D,"big: water,wet"
,Sea_of_Galilee,E350,"ocean,sea: big: water,wet: house: cross"
,Sea_of_Reeds,EB0C,"ocean,sea: big: water,wet: plant,tree,wood"
,Sea_of_Tiberias,EBAF,"stream,river: ocean,sea: big: wet,water"
,seal,E221,Very: closed
,sealed,E221,very: closed
,search,E074,"hand: eye,see"
,Seba,EEC5,OT: man: old: no: new
,secret,E186,"silence,quiet: mouth,said,speak: no,not: ear,hear"
,sect,EC33,"part,some: believe,faith: know,knowledge: cross"
,Secundus,EB1D,man: two
,see,E238,
,seed,E27A,"grain,wheat: small,few"
,Seir,EEC6,Tree: mountain
,Seleucia,EB42,"light: eye,see: day,sun: village: many: neighbor: house: near"
,self,EA95,"very: me,i"
,sell,E32B,"backward: money,wealth,wealthy"
,Semien,EC9E,man: very: have: hand: .
,send,E075,"hand: to,forward"
,sensuality,E239,"bad: no,not: good: eye,see"
,separate,E326,forward: backward
,Sephar,EEC7,Census: person: book: number: land
,Serah,E1D4,Woman: very: clean: water: good
,Sered,EDD1,Man: very: whip
,Sergius,EB45,man: world: people
,Serug,EC78,"man: branch: plant,tree,wood"
,servant,E12D,"person: serve: love,compassion: work,do"
,serve,E08E,"love,compassion: work,do"
,Seth,EC79,"man: beckon,call: mouth,said,speak: near"
,seven,E292,
,sew,E077,hand: person: needle
,sex,EA87,near: person
,sexual_desire,E239,"bad: no,not: good: eye,see"
,shade,E079,"hand: sun,day"
,shake,E27D,
,shame,E065,"know,knowledge: bad: no,not: good: me,i"
,Shammah,EFA0,Man: road
,share,E07A,"hand: friend: person: love,compassion"
,Sharon,EC2B,"Straight: land,ground,earth"
,sharp,EBF3,"Knife,cut"
,Shaul,E1D5,OT: man: small
,shave,EB27,"very: knife,cut: hair: face"
,Shaveh_Kiriathaim,EEC8,Two: land
,Shealtiel,EA68,"man: ask,questioned: mouth,said,speak: ?"
,Sheba,EEC9,Man: truth: good: measure
,Shechem_city,EC95,Under: thing: neck: face: village: many: neighbor: house: near
,Shechem_man,EC97,Man: under: neck: face
,sheep,E270,soft
,Shelah,EC7A,"man: peace: sleep,rest,lie_down: love,compassion"
,Sheleph,EECA,Man: bring: hand: thing
,Shem,EC7B,"man: name: mouth,said,speak: me,i"
,Shemeber,EECB,Man: wing: bird
,Sheol,E0C9,"house: no,not: god: crown,ruler,lord,king: man: love,compassion"
,shepherd,E271,sheep: soft: person
,Shepho,E1D6,Man: small: hair: face
,Shibah,E1D7,Well: water: hole: seven
,shield,E388,
,Shillem,EDD5,Man: avenge: backward: hand: same
,Shiloh,E1D8,Peace: sleep: love: village: many: neighbor: house: near
,Shimron,EFE7,Man: guard: eye: sword
,Shinab,EECC,Man: teeth: mouth: bone
,Shinar,EECD,Teeth: mouth: bone: village: many: neighbor: house: near 
,Shobal,E1D9,Man: sundown: sun: down
,shoe,E12E,person: thing
,shoulder,E132,Arm: person
,shout,E149,"big: mouth,said,speak"
,show,E162,"sun,day: eye,see"
,Shua,E1E7,OT: man: money
,Shuah,EEEE,Man: money
,Shuni,E0E0,Man: secret: quiet: no: mouth: ear
,Shur,E1DA,Sundown: sun: down: land
,sick,E20A,"sad,grieve: heart"
,Siddim,EECE,Straight: valley
,side,E10D,thing
,Sidon_city,E33C,Fish: village: many: neighbor: house: near
,Sidon_man,EECF,Man: fish
,sigh,E047,"mouth,said,speak: air"
,sign,E0A9,"eye,see: thing: mouth,said,speak"
,Silas,EB41,"man: plant,tree,wood"
,silence,E185,"no,not: mouth,said,speak"
,Siloam,EBB1,"send: hand: forward,to: village: many,much: neighbor: house: near,close"
,Silvanus,ECA9,"Man: small,few: money,wealth,wealthy"
,silver,EB2B,"small,few: money,wealth,wealthy"
,Simeon,EA47,"man: ear,hear"
,Simon,EA47,"man: ear,hear"
,Simon_Jesus_brother,EA92,"Man: ear,hear"
,Simon_of_Cyrene,E37C,"man: ear,hear"
,Simon_Peter,E356,"man: ear,hear"
,Simon_the_Canaanite,E364,"man: ear,hear"
,Simon_the_Leper,E0F8,"man: ear,hear"
,sin,E08F,"bad: no,not: righteous,righteousness: good: work,do"
,sinful,E08F,"bad: no,not: righteous,righteousness: good: work,do"
,sing,E0E2,"mouth,said,speak: dance: walk: happy,joy: face"
,Sinites,EED1,Water: land: people
,sinner,E151,"bad: no,not: good: righteous,righteousness: person: work,do"
,sister,E00E,"woman: small,few: love,compassion"
,sisters,E00F,"woman: small,few: love,compassion"
,sit,E298,
,Sitnah,EED2,Hate: no: love: well: water: hole
,six,E291,
,skull,E20F,face
,sky,EC8B,"above,over: up: thing: land,ground,earth"
,slave,E10E,thing: person
,sleep,E121,
,slow,E19C,"small,few: to,forward"
,small,E19B,
,smaller,E32E,"up: many: small,few"
,smallest,E397,"very: small,few"
,smell,E309,
,smoke,EC03,"soft: fire,hot,heat"
,smooth,EC9A,many: good: straight
,Smyrna,EBF5,"Backward: money,wealth,wealthy: village: many,much: neighbor: house: near,close"
,snake,E30C,
,snow,EBFB,"White: no,not: color: rain: cloud: soft: thing: wet,water"
,Sodom,EA8E,"fire,hot,heat: village: many: neighbor: house: near"
,soft,E268,
,soil,E15B,"land,ground,earth"
,sojourner,E158,"person: no,not: land,ground,earth"
,soldier,E12F,"person: war,fight,battle"
,Solomon,EA32,"man: wisdom,wise: know,knowledge: or"
,some,E29B,
,son,E004,"small,few: man: love,compassion"
,Son_of_Man,E352,"small: son: love,compassion: .: man"
,song,E0E2,"mouth,said,speak: dance: walk: happy,joy: face"
,sons,E005,"small,few: man: love,compassion"
,Sopater,EC20,"man: go,travel,trip,journey: with: equal,same: people"
,sorcery,EC8C,"no,not: help: straight: people: god: crown,ruler,king,lord: man: love,compassion"
,Sosipater,EC20,"man: go,travel,trip,journey: with: equal,same: people"
,Sosthenes,EB3C,"man: crown,ruler,king,lord: scripture,bible,word_of_god: book,learn,read: cross: building: synagogue"
,soul,E10F,thing: person
,sound,EBE9,"ear,hear: thing"
,south,EA31,direction
,sow,E07D,"hand: seed: grain,wheat: small,few"
,sower,E133,"person: hand: seed: grain,wheat: small,few"
,space,E153,
,Spain,EBD6,"east: direction: land,ground,earth"
,speak,E03F,
,spend,E32A,"to,forward: money,wealth,wealthy"
,spice,ECFE,"Good: taste: mouth,said,speak,confession: fabric,clothing"
,spirit,E187,"no,not: person"
,spit,E048,"mouth,said,speak: to,forward: wet,water"
,split,E326,
,sponge,EA18,"soft: cup,drink"
,spot,ED01,
,spy,ED07,"Eye,see: mute: mouth,said,speak,confession: no,not: person"
,Stachys,EBD7,"man: part,some: grain,wheat"
,staff,E14C,person: stick
,stair,E0D9,
,stand,E32C,up: straight: person
,star,E0C3,
,start,E231,
,stay,E83B,person: straight
,steal,E07B,"hand: thing: no,not: you"
,stem,EA01,"Plant,tree,wood"
,Stephanas,EBEA,"woman: very: crown,ruler,king,lord"
