,Jehoiachin,,e41b,
,Jehoshaphat,,ea5d,"man: judge,judgement: king,lord,ruler,master: or"
,Jehozadak,,e47e,
,Jemuel,,efcd,"Man: sabbath: sun,day: sleep,rest,lie_down: person"
,Jephthah,,ed04,"Man: open: no,not: closed"
,Jephumeh,,e1ff,"Man: prepare: before: backward: use,useful: thing: work,do"
,Jephunneh,,e3ee,"Man: with: same,equal: people: bed,mattress: sleep,rest,lie_down: person: straight"
,Jerah,,edf5,"Man: moon,night"
,Jeremiah,,ea28,"man: cry: sad, grieve"
,Jericho,,ea08,"wall: down: village: many,much: neighbor: house: near,close"
,Jeroboam,,e457,
,Jerusalem,,e338,"peace: sleep,rest,lie_down: person: love,compassion: village: many,much: neighbor: house: near,close"
,Jesse,,ea58,"man: gift: hand: love,compassion"
,Jesus,,e037,"king,lord,ruler,master: cross"
,Jetheth,,eff8,Man: nail: metal: thorn:
,Jethro,,e0cc,"Man: many,much"
,Jetur,,eedc,Man: gate: wall: door
,Jeush,,e1bb,"Man: no,not: gathered,together_things"
,Jew,Jewish Jew,e0f9,"person: land,ground,earth,space: book,learn,read"
,Jezebel,,eca2,"Woman: king,lord,ruler,master: bad: no,not: good"
,Jezer,,e1bc,"Man: easy: happy,joy: face: work,do"
,Jezreel,,e46c,
,Jidlaph,,efce,"Man: small,few: sad,grieve"
,Joanan,,ec4c,man: hei
,Joanna,,ec63,woman: hei
,Joash,,e458,
,Job,,ed0b,"Man: suffering,suffer: very: pain,hurt: knife,cut: heart"
,Jobab,,edf6,"Man: ear,hear: animal"
,Jochebed,,e2c4,"Woman: glory,glorify: very: praise,exalt,dignify,worship: mouth,said,speak,confession: good"
,Joel,,ec92,"man: land,ground,earth,space"
,Jogbehah,,e3cd,"Land,ground,earth,space: prepare: before: backward: use,useful: thing: work,do"
,Jogli,,e3ef,"Man: very: send: hand: forward,to"
,John,John_the_Disciple John,e35a,"man: no,not: knife,cut"
,John_the_Baptist,,e336,"man: no,not: knife,cut"
,Johozadak,,e494,
,Jokneam,,e442,
,Jokshan,,eedd,"Man: rooster: bird: sun,day"
,Joktan,,e1bd,"Man: try: small,few: work,do"
,Jonah,,e0c5,man : fly
,Jonah_Simons_father,,ea29,man: fly
,Jonam,,ec9b,man: you: good
,Jonathan,,e48b,
,Joppa,,ec2d,"Beauty,beautiful: good: eye,see: village: many,much: neighbor: house: near,close"
,Joram,,ea5e,"man: honor: king,lord,ruler,master: sword: part,some"
,Jordan_River,,e34f,"river,stream: baptize,baptism: water,wet: person"
,Jorim,,ec64,"man: glory,glorify: very: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Joseph,,ea15,"man: more: up: many,much"
,Joses,,e369,"man: more : up: many,much"
,Joshua,,eb03,man: help: straight: people
,Josiah,,ea65,"man: king,lord,ruler,master: child: small,few: person"
,Jotbathah,,e3f0,"Good: land,ground,earth,space"
,Jotham,,eb82,"Man: all,whole"
,Jothan,,ea60,"man: king,lord,ruler,master: straight"
,Jubal,,edf7,"OT: man: sing,song,Psalm: mouth,said,speak,confession: dance: walk: happy,joy: face"
,Judah_land,,e426,
,Judah_man,,ea4b,"man: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Judas,Judas_not_Iscariot Judas Jude,e368,"man: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Judas_Iscariot,,e365,"man: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Judea,,e339,"praise,worship,exalt,dignify: mouth,said,speak,confession: good: land,ground,earth,space"
,judge,judgment judge,e1a2,"king,lord,ruler,master: or"
,Judith,,edf8,"Woman: praise,exalt,worship,dignify: mouth,said,speak,confession: good"
,Julia,,ebc7,"woman: crooked: no,not: straight: hair: face"
,Julius,,ec07,"man: crooked: no,not: straight: hair: face"
,jump,leap jump,ed0a,"Very: forward,to: up"
,Junia,,ebc8,"woman: young: small,few: time,when"
,justice,,ea25,"Forward,to: hand: same,equal"
,justify,,eb4f,"make,create: hand: person: righteous,righteousness: good: work,do"
,Justus,,eb6a,"man: righteous,righteousness: good: work,do"
,Kadesh,Kadesh_Barnea Kadesh,edf9,"No,not: tree,plant,wood: cry: sad,grieve: village: many,much: neighbor: house: near,close"
,Kadmonites,,efd1,East: direction: people
,Kalneh,,edfa,"Wall: village: many,much: neighbor: house: near,close"
,Kanah_brook,,e46d,
,Kanah_village,,e46e,
,Karmi,,efd2,"Man: vine: small,few: up: tree,plant,wood"
,Kasluhites,,edc9,"Save,rescue: very: help: straight: people"
,Kedar,,eede,"Man: dark: no,not: light: eye,see: sun,day"
,Kedemah,,eedf,Man: east: direction
,Kedemoth,,e49a,
,Kedorlaomer,,edfb,"Man: grain,wheat"
,keep,,e099,very: have: hand: .
,Kehelathah,,e3f1,"Together_people,gathered_people: land,ground,earth,space"
,Kemuel,,efd3,"Man: gathered,together_things"
,Kenath,,e3ce,"Small,few: branch: tree,plant,wood: village: many,much: neighbor: house: near,close"
,Kenaz,,efd4,"Man: find: good: search: hand: eye,see"
,Kenites,,efd5,"Find: good: search: hand: eye,see: people"
,Kephirah,,e437,
,Keran,,eff9,Man: harp: string: box
,Kerioth,,e459,
,Kesed,,efd6,"Man: demon: bad: no,not: good: spirit: person"
,Keturah,,eee1,"Woman: nose,smell"
,key,,ea9d,"thing: open: no,not: closed"
,Kezib,,e1bf,"Far: no,not: near,close: village: many,much: neighbor: house: near,close"
,Kibroth_Hattaavah,,e2a0,"Bury: straight: dead,death,die: no,not: heart: land,ground,earth,space"
,Kidron_Valley,,eba6,"black: moon,night: color: valley"
,Kilion,,e41f,
,kill,destruction destroy kill,e141,"knife,cut: person"
,kind_nice,kindness kind_nice,e01c,"love,compassion: good"
,king,lord king master ruler,e028,
,kingdom,,e02f,"King,lord,ruler,master: land,ground,earth,space"
,Kinnereth,,e3f2,"Harp: string: box: village: many,much: neighbor: house: near,close"
,Kir,,e45a,
,Kiriath_Arba,,efd7,"Four: village: many,much: neighbor: house: near,close"
,Kiriath_Huzoth,,e2f9,"Wide: stretch: measure: village: many,much: neighbor: house: near,close"
,Kiriath_Jearim,,e438,
,Kish,,eb49,man: catch: thing: net
,Kislon,,e3f3,"Man: assurance,confidence: very: know,knowledge"
,kiss,,e0e8,"mouth,said,speak,confession: face"
,Kittim_man,,edfc,"Man: break: knife,cut: all,whole"
,kneel,,e138,stay: person: straight: down
,knife,knife cut,e24e,
,knock,,eb8b,hand: door
,know,knowledge know,e062,
,Kohath,,efd8,"Man: obey,obedience: mouth,said,speak,confession: work,do"
,Korah,,ecf3,"Man: no,not: hair: face"
,Kozbi,,e3d1,"Woman: deceive,deception,false,lie,lead_astray: bad: no,not: true,truth: good: measure"
,Laban,,edfd,"Man: very: mouth,said,speak,confession"
,Lachish,,e439,
,Lael,,e2a1,"Man: tomb,grave: house: dead,death,die: no,not: heart"
,lake,,ec65,"small,few: water,wet"
,Lamech,,ec66,man: arm: big
,lamp,,e164,"sun,day: thing"
,lampstand,,e281,"sun,day: thing: table"
,land,ground earth land space,e153,
,language,,ea23,"mouth,said,speak,confession: country,nation: big: land,ground,earth,space"
,Laodicea,,ebf9,"throne: king,lord,ruler,master: chair,sit: village: many,much: neighbor: house: near,close"
,Lasea,,ec16,"hair: face: village: many,much: neighbor: house: near,close"
,Lasha,,e1c0,"Fire,heat,hot: clean,pure: water,wet: good: village: many,much: neighbor: house: near,close"
,Lasharon,,e443,
,last,,e234,"end,finish"
,late,later late,e225,"no,not: now,immediately: very: time,when"
,Latin,,eba8,"very: knife,cut: tongue: mouth,said,speak.confession: clothing,fabric"
,laugh,laughter laugh,e224,"very: happy,joy: face"
,law,law commandment lawful,e22f,"book,learn,read: allow,permission,permit: mouth,said,speak,confession: king,lord,ruler,master"
,Lazarus,,ec67,"man: authority: king,lord,ruler,master: mouth,said,speak,confession"
,lead,leader lead manage,e137,"Forward,to: person"
,leaf,,e0b3,"tree,plant,wood: thing"
,Leah,,efd9,"Woman: sick,disease: sad,grieve: heart"
,lease,,e175,"house: money,wealth,wealthy"
,least,smallest least,e397,"very: small,few"
,leather,,e255,"clothing,fabric: animal"
,leave,depart come_out leave,e243,"door: forward,to"
,leaven,,e32d,"up: bread,loaf: mouth,said,speak,confession: grain,wheat"
,Lebanon,,e599,
,Lebo_Hamath,,e2a2,"Fire,heat,hot: land,ground,earth,space"
,left,,e0f4,
,leg,,ebe0,person
,Legion,,e366,"man: most: very: many,much"
,Lehabites,,e1c1,"Fire,heat,hot: people"
,length,,ecc2,"Forward,to: stick"
,leopard,,ecf8,Soft: animal
,leprosy,,e382,"very: sick,disease: sad,grieve: heart"
,letter,,eb84,"small,few: book,read,learn"
,Letush,Letush Letush,eee2,tool: people
,Leummim,Leummim Leum,eee3,"Accuse,criticize,revile: mouth,said,speak,confession: bad: no,not: good: people"
,Levi,,eb1b,"man: with: same,equal: people"
,Levi_Matthew,,e35c,"man: tax: king,lord,ruler,master: money,wealth,wealthy"
,Libnah,,e3f4,"White: no,not: color: village: many,much: neighbor: house: near,close"
,Libni,,e2e2,"Man: right: white: no,not: color"
,Libya,,eb73,"Dead,death,die: no,not: heart: land,ground,earth,space"
,lift,,e081,hand: up
,light,,e0c2,"eye,see: sun,day"
,lightning,,ea88,"storm: eye,see"
,linen,,ea20,"No,not: all,whole: clothing,fabric"
,Linus,,ecb0,"Man: clothing,fabric"
,lion,,ecb6,Hair: face: animal
,Lo_Debar,,e45b,
,Lob,,e0ee,"Man: change,turn: go,journey,travel,trip"
,locust,,ecd4,Grass: insect
,Lois,,ecb7,"Woman: mouth,said,speak,confession: same,equal"
,looks_like,,ebcd,"Eye,see: same,equal"
,lost,,e089,"bad: no,not: good : search: hand: eye,see"
,Lot,,ebdc,"Man: gathered,together_things"
,Lotan,,effb,Man: cover: straight: thing
,lots,lots lot,ea16,or
,loud,,ebe8,"very: ear,hear"
,love,love compassion,e01a,
,lower_adj,,e324,straight: down
,Lucius,,ec93,"man: another,next: person: after: thing: forward,to: teach,teaching: mouth,said,speak,confession: book,learn,read"
,Lud,,e1c2,"man: first: start,beginning: birth,born: person"
,Ludites,,e1ea,"Bad: no,not: good: land,ground,earth,space; people"
,Luke,,eb68,"man: light: eye,see: day,sun"
,lunatic,,e06d,"know,knowledge: wild: no,not: peace: sleep,rest,lie_down: person: love,compassion"
,lust,sensuality lust sexual_desire,e239,"bad: no,not: good: eye,see"
,Luz,,edfe,"tree,plant,wood: small,few: village: many,much: neighbor: house: near,close"
,Lycaonia,,eb51,"dog: small,few: animal: land,ground,earth,space"
,Lycia,,ec13,"dog: small,few: animal: village: many,much: neighbor: house: near,close"
,Lydda,,ec2e,"work,do: village: many,much: neighbor: house: near,close"
,Lydia,,eb50,"woman: fire,heat,hot"
,Lysanias,,ec40,"man: king,lord,ruler,master: happy,joy: face"
,Lysias,,ec37,"man: soldier: person: war,fight,battle: lead,leader,manage: forward,to"
,Lystra,,eb44,"money,wealth,wealthy: village: many,much: neighbor: house: near,close"
,Maacah,,efda,Man: press: very: touch: thing: hand
,Maakah_woman,,e2d8,Woman: press: very: touch: thing: hand
,Maakath_land,,e483,
,Maakath_man,,e49c,
,Maath,,ec4b,"man: time,when"
,Macedonia,,ec0d,"above,over: up: thing: land,ground,earth,space"
,Machir_man,,e2d1,"Man: forward,to: straight: money,wealth,wealthy"
,Machir_woman,,e2d2,"Woman: forward,to: straight; money,wealth,wealthy"
,Machpelah,Machpelah Machpelah,eee4,"repeat: village: many,much: neighbor: house: near,close"
,Madai,,edff,Man: measure
,Madon,,e444,
,Magadan,,ea30,"tower: land,ground,earth,space"
,Magdiel,,effc,"man: precious: very: money,wealth,wealthy"
,magician,,ec8a,"man: eye,see: deceive,deception,false,lead_astray,lie: bad: no,not: true,truth: good: measure"
,Magog_land,,ecf9,"More: up: many,much: land,ground,earth,space"
,Magog_man,,eea1,OT: man: house: good
,Mahalalel,,ec68,"Man: very: correct,yes: good"
,Mahalath,,eea2,"Woman: sing,song,Psalm: mouth,said,speak,confession: dance: walk: happy,joy: face"
,Mahanaim,,efdb,"Two: village: many,much: neighbor: house: near,close"
,Mahlah,,e38c,"Woman: cry: sad,grieve: water,wet: heart"
,Mahli,,e2c5,"Man: sad,grieve: heart"
,Mahlon,,e420,
,make,make create,e076,hand: person
,Makheloth,,e3f5,"Very: together_people,gathered_people: land,ground,earth,space"
,Maki,,e2a3,"Man: time,when: small,few: people"
,Makir,,e46f,
,Makkedah,,e414,
,Malchus,,ebb7,"man: kingdom: king,lord,ruler,master: land,ground,earth,space"
,Malkiel,,efcf,"Man: very: cold: no,not: fire,heat,hot"
,Malta,,ec19,"storm: island: water,wet: land,ground,earth,space"
,Mamre,,eea3,"Eye,see: land,ground,earth,space"
,man,,e000,
,Manaen,,eb40,man: soft
,Manahath,,e1c3,"Man: bed,mattress: sleep,rest,lie_down: person: straight"
,Manasseh_land,,e470,
,Manasseh_man,,ea63,"man: no,not: know,knowledge"
,manna,,eba9,"soft: grain,wheat"
,many,much many,e198,
,Maon,,e47c,
,Marah,,e0cd,"Bitter: bad: no,not: good: mouth,said,speak,confession: clothing,fabric: water,wet"
,Mark,,e371,"man: book,read,learn: kill,destroy,destruction: knife,cut: person"
,market_place,,e02e,"Buy,spend: forward,to: money,wealth,wealthy: land,ground,earth,space"
,marriage,,e010,"man: love,compassion: woman"
,Martha,,ec69,"woman: authority: king,lord,ruler,master: mouth,said,speak,confession"
,Mary,Mary_Mother_of_Jesus Mary,e354,"woman: ocean,sea: big: water,wet"
,Mary_Magdalene,,e353,"woman: ocean,sea: big: water,wet"
,Masrekah_city,,effd,"Vineyard: fruit: land,ground,earth,space"
,Massa,,eee5,"Man: patient,longsuffering,patience: time,when: pain,hurt: knife,cut: heart"
,Massah,,e2c3,"Desire,like,want,will: love,compassion: heart: land,ground,earth,space"
,Matred,,effe,Woman: repeat: thing
,Mattanah,,e38d,"King,lord,ruler,master: hand: land,ground,earth,space"
,Mattatha,,ec9c,"man: dry: no,not: water,wet: land,ground,earth,space"
,Mattathias,,ec9d,"man: bright: very: sun,day"
,Matthan,,ea71,"man: king,lord,ruler,master: hand"
,Matthat,,ed12,"man: thing: bring,carry,take: hand"
,Matthew,Matthias Matthew,eb04,"Man: gift: hand: love,compassion"
,Mattithiah,,e1c4,"Man: big: bed,mattress: sleep,rest,lie_down: person: straight"
,mature,ripe mature,e236,"end,finish: grow,growth,ripen: up: land,ground,earth,space"
,me,me I,e166,
,Me_Zahab,,efff,"OT: man: silver: small,few: money,wealth,wealthy"
,meaning,,ecfa,"Book,read,learn: same,equal"
,measure,,e305,
,Medad,,e2a4,"Man: reckon,credit,counted: very; measure"
,Medan,,eee7,"Man: people: war,battle,fight"
,Medeba,,e38e,"Quiet,silence: village: many,much: neighbor: house: near,close"
,Media,,eb70,"far: no,not: near,close: land,ground,earth,space"
,Megiddo,,ecfb,"Multitude,crowd: people: land,ground,earth,space"
,Mehetabel,,eff0,Woman: good
,Mehujael,,eea4,"Man: bad: no,not: good: lightning: storm: eye,see"
,Melchi,,ec45,"man: me,I: king,lord,ruler,master"
,Melchizedek,,ed05,"Man: king,lord,ruler,master: work,do"
,Melea,,ec6a,"man: person: love,compassion"
,member,,e174,house: people
,Menna,,ec6b,"man: hard: no,not: soft"
,Merari,,efdc,"Man: bitter: bad: no,not: good: tongue: mouth,said,speak,confession: clothing,fabric"
,mercy,,e01d,"love,compassion: bad: no,not: good: person"
,Meribah,,e2c7,"Anger,angry: land,ground,earth,space"
,Mesha_land,,eea5,"Free,freedom: no,not: chain,bound,arrest,imprisoned: land,ground,earth.space"
,Meshech,,eea6,Man: move: direction: person
,Mesopotamia,Mesopotamia Aram_Naharaim,eb72,"river,stream: land,ground,earth,space"
,messenger,,e136,"mouth,said,speak,confession: person"
,metal,,eb28,
,Methuselah,,ec6c,"man: old: no,not: new: send: hand: forward,to"
,Methushael,,eea7,"Man: from: forward,to"
,Mibsam,,eee6,"Man: nose,smell"
,Mibzar,,e1c5,"Man: small,few: house"
,Michael_angel,,ece1,"Spirit: no,not: person: same,equal: king,lord,ruler,master"
,Michael_man,,e2a5,"Man: same,equal: money,wealth,wealthy"
,Midian_land,,eb0f,"War,fight,battle: land,ground,earth,space"
,Midian_man,,e1eb,"man: big: war,fight,battle"
,Migdol,,e0ce,
,Mikmethath,,e471,
,Milcah,,e38f,"Woman: worth,value,worthy: good: money,wealth,wealthy"
,Miletus,,eb23,"Flesh: soft: person: island: water,wet: land,ground,earth,space: village: many,much: neighbor: house: near,close"
,milk,,eca3,"Baby: very: child: small,few: person: cup,drink"
,Milkah,,eee8,"Woman: small,few: judge,judgment: king,lord,ruler,master: or"
,million,,ecd9,"Many,much: thousand"
,mind,think mind think_opinion think_wonder thought,e06c,"know,knowledge: head: face"
,miracle,,e095,"Impossible: no,not: power,ability,can: big: knife,cut: work,do"
,Miriam,,e385,"Woman: ocean,sea: big: water,wet"
,mirror,,ebe6,"thing: eye,see: me,I"
,Mishael,,e2dc,"Man: who: person: questioned,ask: mouth,said,speak,confession: ?"
,Mishma,,e1c6,"Man: obey,obedience: mouth,said,speak,confession: work,do"
,Mithkah,,e3f6,"Sweet: land,ground,earth,space"
,Mitylene,,eb21,"knife,cut: village: many,much: neighbor: house: near,close"
,Mizpah,,e2cf,"Watchtower: eye,see: tower: village: many,much: neighbor: house: near,close"
,Mizraim,,eea8,Man: slave: thing: person
,Mizzah,,e1c7,"Man: strong: hand: power,ability,can: big: knife,cut"
,Mnason,,eb26,"man: eye,see"
,Moab_land,,e2fa,"Water,wet: no,not: land,ground,earth,space"
,Moab_man,,eea9,"Man: bad: no,not: good: seed: grain,wheat: small,few"
,mock,,ea12,"mouth,said,speak,confession: love,compassion: bad: no,not: good"
,Molech,,ec26,"King,lord,ruler,master: mute: mouth,said,speak,confession: no,not: thing"
,money,wealth money wealthy,e029,
,month,,e34c,"divide,division,separate,split: backward: forward,to: land,ground,earth,space: year: around: sun,day"
,moon,night moon,e272,
,Mordecai,,e4a3,
,more,,e199,"up: many,much"
,Moreh,,eeaa,"Teach,teaching: mouth,said,speak,confession: book,learn,read: land,ground,earth,space"
,Moriah,,efdd,"Choose: love,compassion: or: land,ground,earth,space"
,morning,,e163,"sun,day: straight"
,Moserah,,e485,
,Moseroth,,e3f7,"Chain,bound,arrest,imprisoned: land,ground,earth,space"
,Moses,,e35b,man: lift: hand: up
,most,,e229,"very: many,much"
,mother,,e00b,"woman: love,compassion"
,Mount_Carmel,,e45c,
,Mount_Ebal,,e415,
,Mount_Gerizim,,e416,
,Mount_Halak,,e44e,
,Mount_Hermon,,e49d,
,Mount_Hor,,e3b4,"Mountain: Aaron: man: voice: mouth,said,speak,confession: ear,hear"
,Mount_Nebo,,e486,
,Mount_of_Olives,,e351,"Olive: money,wealth,wealthy: water,wet: fruit: mountain"
,Mount_Peor,,e392,"Through,pass: thing: forward,to: mountain"
,Mount_Pisgah,,e393,"Knife,cut: mountain"
,Mount_Shepher,,e3f8,Good: mountain
,Mount_Sinai,Mount_Sinai Mount_Horeb,eb5c,thorn: mountain
,Mount_Zion,,ecf5,"Peace: sleep,rest,lie_down: person: love,compassion: mountain"
,mountain,,e306,
,mouth,mouth confession said speak,e03f,
,move,,e32f,direction: person
,Muppim,,efde,Man: whip
,murderer,,ea10,"person: kill,destroy,destruction: knife,cut"
,Mushi,,e2c6,"Man: leave,depart,come_out: door: forward,to"
,mustard,,e039,"cross: seed: grain,wheat: small,few"
,mute,,e050,"mouth,said,speak,confession: no,not"
,Myra,,ec28,"tree,plant,wood: village: many,much: neighbor: house: near,close"
,myrrh,,e245,"tree,plant,wood: perfume,fragrant: good: nose,smell"
,Mysia,,eb4a,"end,finish: land,ground,earth,space"
,mystery,,e18b,"no,not: because,purpose,reason,therefore: know,knowledge: ?"
,Naamah,,eeab,Woman: sweet
,Naaman,,ec6d,"man: very: kind,kindness: love,compassion: good"
,Naarah_village,,e472,
,Naarah_woman,,e477,
,Nadab,,e2e3,"Man: free_no_cost: zero: money,wealth,wealthy"
,Naggai,,ec4a,"man: correct,yes: good"
,Nahaliel,,e394,"God: king,lord,ruler,master: man: love,compassion: valley"
,Nahath,,e1c8,"Man: deaf: sound,noise: ear,hear: no,not: thing"
,Nahbi,,e2a6,"Man: show,reveal,appear: sun,day: eye,see"
,Nahor,,ec6e,man: air
,Nahshon,,ea52,"man: prophesy: eye,see: forward,to"
,Nahum,,ec48,"man: prophet: person: prophesy: eye,see: forward,to"
,nail,,ebaa,metal: thorn
,Nain,,ea48,"Love,compassion: no,not: knife,cut: village: many,much: neighbor: house: near,close"
,name,,e04f,"mouth,said,speak,confession: me,I"
,Naomi,,e421,
,Naphish,,eee9,"Man: breath,breathe: mouth,said,speak,confession: air"
,Naphtali,,ea40,"Man: war,fight,battle"
,Naphtuh,,eeac,"OT: man: open: no,not: closed"
,Narcius,,ebc9,man: flower
,Nathan,Nathaniel Nathan,ec6f,"man: give,for: gift: hand: love,compassion: forward,to"
,Nazareth,,e34e,"branch: tree,plant,wood: village: many,much: neighbor: house: near,close"
,Nazarite,,e395,"Promise: mouth,said,speak,confession: work,do: person"
,near,near close,e300,
,Nebaioth,,eead,OT: man: animal
,Nebo,,e3f9,"Prophet: person: prophesy: eye,see: forward,to: village: many,much: neighbor: house: near,close"
,Nebuchadnezzar,,e41c,
,neck,,e0d3,face
,need,need have_to,e07f,hand: very
,needle,,e078,"Make,create: hand: person"
,Negev,,eeae,"Man: south: direction: land,ground:earth,space"
,neighbor,,e173,"house: near,close"
,Nemuel,,e396,"Man: circumcise,circumcision: knife,cut: flesh: soft: person"
,Neopolis,,eb4e,"new: village: many,much: neighbor: house: near,close"
,Nepheg,,e2e4,Man: flower
,Nereus,,ebca,"man: full: cup,drink"
,Neri,,ec70,"man: very: eye,see"
,nest,,e399,Bird: house
,net,,e307,
,Nethanel,,e2ff,"Man: lead,leader,manage: forward,to: person: trumpet: big: thing: mouth,said,speak,confession"
,new,,e308,
,Nicanor,,eb55,"man: war,fight,battle: king,lord,ruler,master"
,Nicodemus,,ebab,"man: how: know,knowledge: questioned,ask: mouth,said,speak,confession: ?"
,Nicolaus,,eb56,"Man: victory,triumph,prevail: king,ruler,lord,master: war,fight,battle"
,Nicopolis,,ed08,"Hate,enmity: no,not: love,compassion: village: many,much: neighbor: house: near,close"
,Nile,,efdf,"Big: river,stream"
,Nimrah,,e3cf,"Leopard: soft: animal: village: many,much: neighbor: house: near,close"
,Nimrod,,eeaf,"OT: man: no,not: work,do"
,nine,,e294,
,Nineveh,,e0c6,"enemy: person: hate,enmity: love,compassion: no,not: land,ground,earth,space"
,no,not no,e17c,
,Noah_man,,ea43,"man: sleep,rest,lie_down: person"
,Noah_woman,,e47a,
,Nob,,e463,
,Nobah_land,,e3d0,"How: know,knowledge: questioned,ask: mouth,said,speak,confession: ?: land,ground,earth,space"
,Nobah_man,,e412,"Man: own: person: have: hand: .: guard: eye,see: sword"
,Nod,,eeb1,"OT: very: trip,go,travel,journey: land,ground,earth,space"
,Nophah,,e39b,"Air: village: many,much: neighbor: house: near,close"
,north,,ea74,direction
,nose,smell nose,e309,
,now,now immediately,e215,"very: time,when"
,number,,e0b7,
,Nun,,e2e6,Man: big: fish
,Nympha,,ecea,Man: holy: person: thing
,Obadiah,,e44f,
,Obal,,eeb2,"OT: man: no,not: clothing,fabric"
,Obed,,ea56,"man: person: love,compassion: work,do"
,obey,obey obedience,e04e,"mouth,said,speak,confession: work,do"
,Oboth,,e39c,"Mouth,said,speak,confession: dead,death,die: no,not: heart: village: many,much: neighbor: house: near,close"
,ocean,sea ocean,e14d,"big: water,wet"
,offering,,e03a,"cross: money,wealth,wealthy"
,Og,,e39d,"Man: far: no,not: near,close: neck: face"
,Ohad,,efe1,"Man: shout: big: mouth,said,speak,confession"
,Oholiab,,e0cf,Man: tool
,Oholibamah_man,,e0ac,"Man: go,journey,travel,trip: building"
,Oholibamah_woman,,efe0,"Woman: go,journey,travel,trip: building"
,oil,,e030,"money,wealth,wealthy: water,wet"
,Okran,,e2a7,"Man: very: bad: no,not: good"
,old,,e189,"no,not: new"
,olive,,eda1,"Money,wealth,wealthy: water,wet: fruit"
,Olympus,,ebcb,man: mountain
,Omar,,e1c9,"Man: most: very: many,much: mouth,said,speak,confession"
,on,on_top_of on,e113,thing
,On_city,,efe2,"sun,day: village: many,much: neighborhood: house: near,close"
,Onam,,e1ca,"Man: good: easy: happy,joy: face: work,do"
,Onan,,e1cb,"Man: very: strong: hand: power,ability,can: big: knife,cut"
,one,,e28c,
,Onesimus,Onesiphorus Onesimus,ecb8,"Man: profit: money,wealth,wealthy: many,much"
,open,,e18a,"no,not: closed"
,Ophir,,eeb3,"OT: man: ash: bad: no,not: good: air"
,or,,e106,
,Orpah,,e422,
,other,that other,e184,"no,not: this: very: thing"
,out,outside out,e241,door: thing
,owe,,ea49,"money,wealth,wealthy: no,not: backward"
,own,,eced,Person: have: hand: .
,ox,,ea85,very: animal
,Ozni,,e39e,"Man: small,few: ear,hear"
,Paddan_Aram,,eeea,"Straight: country,nation: big: land,ground,earth,space"
,Pagiel,,e2a8,"Man: above,over: up: thing"
,pain,pain hurt,e24f,"knife,cut: heart"
,Pallu,,e1cc,"Man: amazed,amazing,great: big: praise,exalt,dignify,worship: mouth,said,speak.confession: good"
,Palti,Palti Paiti,e2a9,
,Paltiel,,e3fb,"Man: no,not: save,rescue: very: help: straight: people"
,Pamphylia,,eb6e,"family,relative: house: love,compassion: land,ground,earth,space"
,Paphos,,eb9f,"Clean,pure: water,wet: good: village: many,much: neighbor: house: near,close"
,paralyze,,e131,"person: go,travel,journey: no,not"
,Paran,,eeeb,"Peace: sleep,rest,lie_down: person: love,compassion: cave: hole: mountain: land,ground,earth,space"
,Parmenas,,eb57,man: stand: up: straight: person
,Parnak,,e3fc,"Man: knife,cut: cow"
,part,some part,e29b,
,Parthia,,eb0a,"clothing,fabric: mouth,said,speak,confession: land,ground,earth,space"
,passion,,ebac,"big: desire,like,want,will: love,compassion: heart"
,Passover,,e20d,"Happy,joy: face: no,not: eat,food,meal: mouth,said,speak,confession: thing: destroy,kill,destruction: knife,cut: person"
,past,,e16d,"time,when: backward"
,pastor,,ecc3,Cross: shepherd: sheep: soft: person
,Patara,,ec23,"bad: no,not: righteous,righteousness: good: work,do: village: many,much: neighbor: house: near,close"
,Pathrusites,,eeb4,South: direction: people
,patient,patience longsuffering patient,e16f,"time,when: pain,hurt: knife,cut: heart"
,Patmos,,ebf4,"Hard: soft: no,not: small,few: thing: island: water,wet: land,ground,earth,space"
,Patrobas,,ebcc,man: walk
,Pau,,efd0,"Mouth,said,speak,confession: sheep: soft: village: many,much: neighbor: house: near,close"
,Paul,,e377,"man: small,few"
,pavement,,ebad,"road: hard: soft: no,not"
,peace,,e123,"rest,sleep,lie_down: person: love,compassion"
,Pedahel,,e3fd,"Man: birth,born: start,beginning: person"
,Pedahzur,,e2aa,"Man: cornerstone: very: hard: soft: no,not: thing"
,Peleg,,ec71,"man: knife,cut"
,Peleth,,e2fb,"Man: small,few: fast_speed: very: forward,to"
,pen,write pen,e29c,
,Peniel,,efe4,"Face: village: many,much: neighbor: house: near,close"
,Pentecost,Pentecost pentecost,ec81,"spirit: no,not: person: sun,day"
,people,,e127,person
,perceive,,e06a,"know,knowledge: eye,see"
,Perez,,ea4c,"man: very: go,travel,trip,journey"
,perfume,perfume fragrant,e097,"good: nose,smell"
,Perga,,eb47,"world: people: village: many,much: neighbor: house: near,close"
,Pergamum,,ebf6,"Hill: small,few: mountain: village: many,much: neighbor: house: near,close"
,period,,e37e,
,Perizzites,,eeb5,"Village: many,much: neighbor: house: near,close: people"
,persecution,persecution persecute tribulation,e03e,"cross: suffering: very: pain,hurt: knife,cut: heart"
,Persia,,e4a4,
